Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CLO:0017993	IAO:0000115		
WARN	missing_definition	CLO:0017994	IAO:0000115		
WARN	missing_definition	CLO:0017995	IAO:0000115		
WARN	missing_definition	CLO:0017996	IAO:0000115		
WARN	missing_definition	CLO:0017997	IAO:0000115		
WARN	missing_definition	CLO:0017998	IAO:0000115		
WARN	missing_definition	CLO:0017999	IAO:0000115		
WARN	missing_definition	CLO:0018000	IAO:0000115		
WARN	missing_definition	CLO:0018001	IAO:0000115		
WARN	missing_definition	CLO:0018002	IAO:0000115		
WARN	missing_definition	CLO:0018003	IAO:0000115		
WARN	missing_definition	CLO:0018004	IAO:0000115		
WARN	missing_definition	CLO:0018005	IAO:0000115		
WARN	missing_definition	CLO:0018006	IAO:0000115		
WARN	missing_definition	CLO:0018007	IAO:0000115		
WARN	missing_definition	CLO:0018008	IAO:0000115		
WARN	missing_definition	CLO:0018009	IAO:0000115		
WARN	missing_definition	CLO:0018010	IAO:0000115		
WARN	missing_definition	CLO:0018011	IAO:0000115		
WARN	missing_definition	CLO:0018012	IAO:0000115		
WARN	missing_definition	CLO:0018013	IAO:0000115		
WARN	missing_definition	CLO:0018014	IAO:0000115		
WARN	missing_definition	CLO:0018015	IAO:0000115		
WARN	missing_definition	CLO:0018016	IAO:0000115		
WARN	missing_definition	CLO:0018017	IAO:0000115		
WARN	missing_definition	CLO:0018018	IAO:0000115		
WARN	missing_definition	CLO:0018019	IAO:0000115		
WARN	missing_definition	CLO:0018020	IAO:0000115		
WARN	missing_definition	CLO:0018021	IAO:0000115		
WARN	missing_definition	CLO:0018022	IAO:0000115		
WARN	missing_definition	CLO:0018023	IAO:0000115		
WARN	missing_definition	CLO:0018024	IAO:0000115		
WARN	missing_definition	CLO:0018025	IAO:0000115		
WARN	missing_definition	CLO:0018026	IAO:0000115		
WARN	missing_definition	CLO:0018027	IAO:0000115		
WARN	missing_definition	CLO:0018028	IAO:0000115		
WARN	missing_definition	CLO:0018029	IAO:0000115		
WARN	missing_definition	CLO:0018030	IAO:0000115		
WARN	missing_definition	CLO:0018031	IAO:0000115		
WARN	missing_definition	CLO:0018032	IAO:0000115		
WARN	missing_definition	CLO:0018033	IAO:0000115		
WARN	missing_definition	CLO:0018034	IAO:0000115		
WARN	missing_definition	CLO:0018035	IAO:0000115		
WARN	missing_definition	CLO:0018036	IAO:0000115		
WARN	missing_definition	CLO:0018037	IAO:0000115		
WARN	missing_definition	CLO:0018038	IAO:0000115		
WARN	missing_definition	CLO:0018039	IAO:0000115		
WARN	missing_definition	CLO:0018040	IAO:0000115		
WARN	missing_definition	CLO:0018041	IAO:0000115		
WARN	missing_definition	CLO:0018042	IAO:0000115		
WARN	missing_definition	CLO:0018043	IAO:0000115		
WARN	missing_definition	CLO:0018044	IAO:0000115		
WARN	missing_definition	CLO:0018045	IAO:0000115		
WARN	missing_definition	CLO:0018046	IAO:0000115		
WARN	missing_definition	CLO:0018047	IAO:0000115		
WARN	missing_definition	CLO:0018048	IAO:0000115		
WARN	missing_definition	CLO:0018049	IAO:0000115		
WARN	missing_definition	CLO:0018050	IAO:0000115		
WARN	missing_definition	CLO:0018051	IAO:0000115		
WARN	missing_definition	CLO:0018052	IAO:0000115		
WARN	missing_definition	CLO:0018053	IAO:0000115		
WARN	missing_definition	CLO:0018054	IAO:0000115		
WARN	missing_definition	CLO:0018055	IAO:0000115		
WARN	missing_definition	CLO:0018056	IAO:0000115		
WARN	missing_definition	CLO:0018057	IAO:0000115		
WARN	missing_definition	CLO:0018058	IAO:0000115		
WARN	missing_definition	CLO:0018059	IAO:0000115		
WARN	missing_definition	CLO:0018060	IAO:0000115		
WARN	missing_definition	CLO:0018061	IAO:0000115		
WARN	missing_definition	CLO:0018062	IAO:0000115		
WARN	missing_definition	CLO:0018063	IAO:0000115		
WARN	missing_definition	CLO:0018064	IAO:0000115		
WARN	missing_definition	CLO:0018065	IAO:0000115		
WARN	missing_definition	CLO:0018066	IAO:0000115		
WARN	missing_definition	CLO:0018067	IAO:0000115		
WARN	missing_definition	CLO:0018068	IAO:0000115		
WARN	missing_definition	CLO:0018069	IAO:0000115		
WARN	missing_definition	CLO:0018070	IAO:0000115		
WARN	missing_definition	CLO:0018071	IAO:0000115		
WARN	missing_definition	CLO:0018072	IAO:0000115		
WARN	missing_definition	CLO:0018073	IAO:0000115		
WARN	missing_definition	CLO:0018074	IAO:0000115		
WARN	missing_definition	CLO:0018075	IAO:0000115		
WARN	missing_definition	CLO:0018076	IAO:0000115		
WARN	missing_definition	CLO:0018077	IAO:0000115		
WARN	missing_definition	CLO:0018078	IAO:0000115		
WARN	missing_definition	CLO:0018079	IAO:0000115		
WARN	missing_definition	CLO:0018080	IAO:0000115		
WARN	missing_definition	CLO:0018081	IAO:0000115		
WARN	missing_definition	CLO:0018082	IAO:0000115		
WARN	missing_definition	CLO:0018083	IAO:0000115		
WARN	missing_definition	CLO:0018084	IAO:0000115		
WARN	missing_definition	CLO:0018085	IAO:0000115		
WARN	missing_definition	CLO:0018086	IAO:0000115		
WARN	missing_definition	CLO:0018087	IAO:0000115		
WARN	missing_definition	CLO:0018088	IAO:0000115		
WARN	missing_definition	CLO:0018089	IAO:0000115		
WARN	missing_definition	CLO:0018090	IAO:0000115		
WARN	missing_definition	CLO:0018091	IAO:0000115		
WARN	missing_definition	CLO:0018092	IAO:0000115		
WARN	missing_definition	CLO:0018093	IAO:0000115		
WARN	missing_definition	CLO:0018094	IAO:0000115		
WARN	missing_definition	CLO:0018095	IAO:0000115		
WARN	missing_definition	CLO:0018096	IAO:0000115		
WARN	missing_definition	CLO:0018097	IAO:0000115		
WARN	missing_definition	CLO:0018098	IAO:0000115		
WARN	missing_definition	CLO:0018099	IAO:0000115		
WARN	missing_definition	CLO:0018100	IAO:0000115		
WARN	missing_definition	CLO:0018101	IAO:0000115		
WARN	missing_definition	CLO:0018102	IAO:0000115		
WARN	missing_definition	CLO:0018103	IAO:0000115		
WARN	missing_definition	CLO:0018104	IAO:0000115		
WARN	missing_definition	CLO:0018105	IAO:0000115		
WARN	missing_definition	CLO:0018106	IAO:0000115		
WARN	missing_definition	CLO:0018107	IAO:0000115		
WARN	missing_definition	CLO:0018108	IAO:0000115		
WARN	missing_definition	CLO:0018109	IAO:0000115		
WARN	missing_definition	CLO:0018110	IAO:0000115		
WARN	missing_definition	CLO:0018111	IAO:0000115		
WARN	missing_definition	CLO:0018112	IAO:0000115		
WARN	missing_definition	CLO:0018113	IAO:0000115		
WARN	missing_definition	CLO:0018114	IAO:0000115		
WARN	missing_definition	CLO:0018115	IAO:0000115		
WARN	missing_definition	CLO:0018116	IAO:0000115		
WARN	missing_definition	CLO:0018117	IAO:0000115		
WARN	missing_definition	CLO:0018118	IAO:0000115		
WARN	missing_definition	CLO:0018119	IAO:0000115		
WARN	missing_definition	CLO:0018120	IAO:0000115		
WARN	missing_definition	CLO:0018121	IAO:0000115		
WARN	missing_definition	CLO:0018122	IAO:0000115		
WARN	missing_definition	CLO:0018123	IAO:0000115		
WARN	missing_definition	CLO:0018124	IAO:0000115		
WARN	missing_definition	CLO:0018125	IAO:0000115		
WARN	missing_definition	CLO:0018126	IAO:0000115		
WARN	missing_definition	CLO:0018127	IAO:0000115		
WARN	missing_definition	CLO:0018128	IAO:0000115		
WARN	missing_definition	CLO:0018129	IAO:0000115		
WARN	missing_definition	CLO:0018130	IAO:0000115		
WARN	missing_definition	CLO:0018131	IAO:0000115		
WARN	missing_definition	CLO:0018132	IAO:0000115		
WARN	missing_definition	CLO:0018133	IAO:0000115		
WARN	missing_definition	CLO:0018134	IAO:0000115		
WARN	missing_definition	CLO:0018135	IAO:0000115		
WARN	missing_definition	CLO:0018136	IAO:0000115		
WARN	missing_definition	CLO:0018137	IAO:0000115		
WARN	missing_definition	CLO:0018138	IAO:0000115		
WARN	missing_definition	CLO:0018139	IAO:0000115		
WARN	missing_definition	CLO:0018140	IAO:0000115		
WARN	missing_definition	CLO:0018141	IAO:0000115		
WARN	missing_definition	CLO:0018142	IAO:0000115		
WARN	missing_definition	CLO:0018143	IAO:0000115		
WARN	missing_definition	CLO:0018144	IAO:0000115		
WARN	missing_definition	CLO:0018145	IAO:0000115		
WARN	missing_definition	CLO:0018146	IAO:0000115		
WARN	missing_definition	CLO:0018147	IAO:0000115		
WARN	missing_definition	CLO:0018148	IAO:0000115		
WARN	missing_definition	CLO:0018149	IAO:0000115		
WARN	missing_definition	CLO:0018150	IAO:0000115		
WARN	missing_definition	CLO:0018151	IAO:0000115		
WARN	missing_definition	CLO:0018152	IAO:0000115		
WARN	missing_definition	CLO:0018153	IAO:0000115		
WARN	missing_definition	CLO:0018154	IAO:0000115		
WARN	missing_definition	CLO:0018155	IAO:0000115		
WARN	missing_definition	CLO:0018156	IAO:0000115		
WARN	missing_definition	CLO:0018157	IAO:0000115		
WARN	missing_definition	CLO:0018158	IAO:0000115		
WARN	missing_definition	CLO:0018159	IAO:0000115		
WARN	missing_definition	CLO:0018160	IAO:0000115		
WARN	missing_definition	CLO:0018161	IAO:0000115		
WARN	missing_definition	CLO:0018162	IAO:0000115		
WARN	missing_definition	CLO:0018163	IAO:0000115		
WARN	missing_definition	CLO:0018164	IAO:0000115		
WARN	missing_definition	CLO:0018165	IAO:0000115		
WARN	missing_definition	CLO:0018166	IAO:0000115		
WARN	missing_definition	CLO:0018167	IAO:0000115		
WARN	missing_definition	CLO:0018168	IAO:0000115		
WARN	missing_definition	CLO:0018169	IAO:0000115		
WARN	missing_definition	CLO:0018170	IAO:0000115		
WARN	missing_definition	CLO:0018171	IAO:0000115		
WARN	missing_definition	CLO:0018172	IAO:0000115		
WARN	missing_definition	CLO:0018173	IAO:0000115		
WARN	missing_definition	CLO:0018174	IAO:0000115		
WARN	missing_definition	CLO:0018175	IAO:0000115		
WARN	missing_definition	CLO:0018176	IAO:0000115		
WARN	missing_definition	CLO:0018177	IAO:0000115		
WARN	missing_definition	CLO:0018178	IAO:0000115		
WARN	missing_definition	CLO:0018179	IAO:0000115		
WARN	missing_definition	CLO:0018180	IAO:0000115		
WARN	missing_definition	CLO:0018181	IAO:0000115		
WARN	missing_definition	CLO:0018182	IAO:0000115		
WARN	missing_definition	CLO:0018183	IAO:0000115		
WARN	missing_definition	CLO:0018184	IAO:0000115		
WARN	missing_definition	CLO:0018185	IAO:0000115		
WARN	missing_definition	CLO:0018186	IAO:0000115		
WARN	missing_definition	CLO:0018187	IAO:0000115		
WARN	missing_definition	CLO:0018188	IAO:0000115		
WARN	missing_definition	CLO:0018189	IAO:0000115		
WARN	missing_definition	CLO:0018190	IAO:0000115		
WARN	missing_definition	CLO:0018191	IAO:0000115		
WARN	missing_definition	CLO:0018192	IAO:0000115		
WARN	missing_definition	CLO:0018193	IAO:0000115		
WARN	missing_definition	CLO:0018194	IAO:0000115		
WARN	missing_definition	CLO:0018195	IAO:0000115		
WARN	missing_definition	CLO:0018196	IAO:0000115		
WARN	missing_definition	CLO:0018197	IAO:0000115		
WARN	missing_definition	CLO:0018198	IAO:0000115		
WARN	missing_definition	CLO:0018199	IAO:0000115		
WARN	missing_definition	CLO:0018200	IAO:0000115		
WARN	missing_definition	CLO:0018201	IAO:0000115		
WARN	missing_definition	CLO:0018202	IAO:0000115		
WARN	missing_definition	CLO:0018203	IAO:0000115		
WARN	missing_definition	CLO:0018204	IAO:0000115		
WARN	missing_definition	CLO:0018205	IAO:0000115		
WARN	missing_definition	CLO:0018206	IAO:0000115		
WARN	missing_definition	CLO:0018207	IAO:0000115		
WARN	missing_definition	CLO:0018208	IAO:0000115		
WARN	missing_definition	CLO:0018209	IAO:0000115		
WARN	missing_definition	CLO:0018210	IAO:0000115		
WARN	missing_definition	CLO:0018211	IAO:0000115		
WARN	missing_definition	CLO:0018212	IAO:0000115		
WARN	missing_definition	CLO:0018213	IAO:0000115		
WARN	missing_definition	CLO:0018214	IAO:0000115		
WARN	missing_definition	CLO:0018215	IAO:0000115		
WARN	missing_definition	CLO:0018216	IAO:0000115		
WARN	missing_definition	CLO:0018217	IAO:0000115		
WARN	missing_definition	CLO:0018218	IAO:0000115		
WARN	missing_definition	CLO:0018219	IAO:0000115		
WARN	missing_definition	CLO:0018220	IAO:0000115		
WARN	missing_definition	CLO:0018221	IAO:0000115		
WARN	missing_definition	CLO:0018222	IAO:0000115		
WARN	missing_definition	CLO:0018223	IAO:0000115		
WARN	missing_definition	CLO:0018224	IAO:0000115		
WARN	missing_definition	CLO:0018225	IAO:0000115		
WARN	missing_definition	CLO:0018226	IAO:0000115		
WARN	missing_definition	CLO:0018227	IAO:0000115		
WARN	missing_definition	CLO:0018228	IAO:0000115		
WARN	missing_definition	CLO:0018229	IAO:0000115		
WARN	missing_definition	CLO:0018230	IAO:0000115		
WARN	missing_definition	CLO:0018231	IAO:0000115		
WARN	missing_definition	CLO:0018232	IAO:0000115		
WARN	missing_definition	CLO:0018233	IAO:0000115		
WARN	missing_definition	CLO:0018234	IAO:0000115		
WARN	missing_definition	CLO:0018235	IAO:0000115		
WARN	missing_definition	CLO:0018236	IAO:0000115		
WARN	missing_definition	CLO:0018237	IAO:0000115		
WARN	missing_definition	CLO:0018238	IAO:0000115		
WARN	missing_definition	CLO:0018239	IAO:0000115		
WARN	missing_definition	CLO:0018240	IAO:0000115		
WARN	missing_definition	CLO:0018241	IAO:0000115		
WARN	missing_definition	CLO:0018242	IAO:0000115		
WARN	missing_definition	CLO:0018243	IAO:0000115		
WARN	missing_definition	CLO:0018244	IAO:0000115		
WARN	missing_definition	CLO:0018245	IAO:0000115		
WARN	missing_definition	CLO:0018246	IAO:0000115		
WARN	missing_definition	CLO:0018247	IAO:0000115		
WARN	missing_definition	CLO:0018248	IAO:0000115		
WARN	missing_definition	CLO:0018249	IAO:0000115		
WARN	missing_definition	CLO:0018250	IAO:0000115		
WARN	missing_definition	CLO:0018251	IAO:0000115		
WARN	missing_definition	CLO:0018252	IAO:0000115		
WARN	missing_definition	CLO:0018253	IAO:0000115		
WARN	missing_definition	CLO:0018254	IAO:0000115		
WARN	missing_definition	CLO:0018255	IAO:0000115		
WARN	missing_definition	CLO:0018256	IAO:0000115		
WARN	missing_definition	CLO:0018257	IAO:0000115		
WARN	missing_definition	CLO:0018258	IAO:0000115		
WARN	missing_definition	CLO:0018259	IAO:0000115		
WARN	missing_definition	CLO:0018260	IAO:0000115		
WARN	missing_definition	CLO:0018261	IAO:0000115		
WARN	missing_definition	CLO:0018262	IAO:0000115		
WARN	missing_definition	CLO:0018263	IAO:0000115		
WARN	missing_definition	CLO:0018264	IAO:0000115		
WARN	missing_definition	CLO:0018265	IAO:0000115		
WARN	missing_definition	CLO:0018266	IAO:0000115		
WARN	missing_definition	CLO:0018267	IAO:0000115		
WARN	missing_definition	CLO:0018268	IAO:0000115		
WARN	missing_definition	CLO:0018269	IAO:0000115		
WARN	missing_definition	CLO:0018270	IAO:0000115		
WARN	missing_definition	CLO:0018271	IAO:0000115		
WARN	missing_definition	CLO:0018272	IAO:0000115		
WARN	missing_definition	CLO:0018273	IAO:0000115		
WARN	missing_definition	CLO:0018274	IAO:0000115		
WARN	missing_definition	CLO:0018275	IAO:0000115		
WARN	missing_definition	CLO:0018276	IAO:0000115		
WARN	missing_definition	CLO:0018277	IAO:0000115		
WARN	missing_definition	CLO:0018278	IAO:0000115		
WARN	missing_definition	CLO:0018279	IAO:0000115		
WARN	missing_definition	CLO:0018280	IAO:0000115		
WARN	missing_definition	CLO:0018281	IAO:0000115		
WARN	missing_definition	CLO:0018282	IAO:0000115		
WARN	missing_definition	CLO:0018283	IAO:0000115		
WARN	missing_definition	CLO:0018284	IAO:0000115		
WARN	missing_definition	CLO:0018285	IAO:0000115		
WARN	missing_definition	CLO:0018286	IAO:0000115		
WARN	missing_definition	CLO:0018287	IAO:0000115		
WARN	missing_definition	CLO:0018288	IAO:0000115		
WARN	missing_definition	CLO:0018289	IAO:0000115		
WARN	missing_definition	CLO:0018290	IAO:0000115		
WARN	missing_definition	CLO:0018291	IAO:0000115		
WARN	missing_definition	CLO:0018292	IAO:0000115		
WARN	missing_definition	CLO:0018293	IAO:0000115		
WARN	missing_definition	CLO:0018294	IAO:0000115		
WARN	missing_definition	CLO:0018295	IAO:0000115		
WARN	missing_definition	CLO:0018296	IAO:0000115		
WARN	missing_definition	CLO:0018297	IAO:0000115		
WARN	missing_definition	CLO:0018298	IAO:0000115		
WARN	missing_definition	CLO:0018299	IAO:0000115		
WARN	missing_definition	CLO:0018300	IAO:0000115		
WARN	missing_definition	CLO:0018301	IAO:0000115		
WARN	missing_definition	CLO:0018302	IAO:0000115		
WARN	missing_definition	CLO:0018303	IAO:0000115		
WARN	missing_definition	CLO:0018304	IAO:0000115		
WARN	missing_definition	CLO:0018305	IAO:0000115		
WARN	missing_definition	CLO:0018306	IAO:0000115		
WARN	missing_definition	CLO:0018307	IAO:0000115		
WARN	missing_definition	CLO:0018308	IAO:0000115		
WARN	missing_definition	CLO:0018309	IAO:0000115		
WARN	missing_definition	CLO:0018310	IAO:0000115		
WARN	missing_definition	CLO:0018311	IAO:0000115		
WARN	missing_definition	CLO:0018312	IAO:0000115		
WARN	missing_definition	CLO:0018313	IAO:0000115		
WARN	missing_definition	CLO:0018314	IAO:0000115		
WARN	missing_definition	CLO:0018315	IAO:0000115		
WARN	missing_definition	CLO:0018316	IAO:0000115		
WARN	missing_definition	CLO:0018317	IAO:0000115		
WARN	missing_definition	CLO:0018318	IAO:0000115		
WARN	missing_definition	CLO:0018319	IAO:0000115		
WARN	missing_definition	CLO:0018320	IAO:0000115		
WARN	missing_definition	CLO:0018321	IAO:0000115		
WARN	missing_definition	CLO:0018322	IAO:0000115		
WARN	missing_definition	CLO:0018323	IAO:0000115		
WARN	missing_definition	CLO:0018324	IAO:0000115		
WARN	missing_definition	CLO:0018325	IAO:0000115		
WARN	missing_definition	CLO:0018326	IAO:0000115		
WARN	missing_definition	CLO:0018327	IAO:0000115		
WARN	missing_definition	CLO:0018328	IAO:0000115		
WARN	missing_definition	CLO:0018329	IAO:0000115		
WARN	missing_definition	CLO:0018330	IAO:0000115		
WARN	missing_definition	CLO:0018331	IAO:0000115		
WARN	missing_definition	CLO:0018332	IAO:0000115		
WARN	missing_definition	CLO:0018333	IAO:0000115		
WARN	missing_definition	CLO:0018334	IAO:0000115		
WARN	missing_definition	CLO:0018335	IAO:0000115		
WARN	missing_definition	CLO:0018336	IAO:0000115		
WARN	missing_definition	CLO:0018337	IAO:0000115		
WARN	missing_definition	CLO:0018338	IAO:0000115		
WARN	missing_definition	CLO:0018339	IAO:0000115		
WARN	missing_definition	CLO:0018340	IAO:0000115		
WARN	missing_definition	CLO:0018341	IAO:0000115		
WARN	missing_definition	CLO:0018342	IAO:0000115		
WARN	missing_definition	CLO:0018343	IAO:0000115		
WARN	missing_definition	CLO:0018344	IAO:0000115		
WARN	missing_definition	CLO:0018345	IAO:0000115		
WARN	missing_definition	CLO:0018346	IAO:0000115		
WARN	missing_definition	CLO:0018347	IAO:0000115		
WARN	missing_definition	CLO:0018348	IAO:0000115		
WARN	missing_definition	CLO:0018349	IAO:0000115		
WARN	missing_definition	CLO:0018350	IAO:0000115		
WARN	missing_definition	CLO:0018351	IAO:0000115		
WARN	missing_definition	CLO:0018352	IAO:0000115		
WARN	missing_definition	CLO:0018353	IAO:0000115		
WARN	missing_definition	CLO:0018354	IAO:0000115		
WARN	missing_definition	CLO:0018355	IAO:0000115		
WARN	missing_definition	CLO:0018356	IAO:0000115		
WARN	missing_definition	CLO:0018357	IAO:0000115		
WARN	missing_definition	CLO:0018358	IAO:0000115		
WARN	missing_definition	CLO:0018359	IAO:0000115		
WARN	missing_definition	CLO:0018360	IAO:0000115		
WARN	missing_definition	CLO:0018361	IAO:0000115		
WARN	missing_definition	CLO:0018362	IAO:0000115		
WARN	missing_definition	CLO:0018363	IAO:0000115		
WARN	missing_definition	CLO:0018364	IAO:0000115		
WARN	missing_definition	CLO:0018365	IAO:0000115		
WARN	missing_definition	CLO:0018366	IAO:0000115		
WARN	missing_definition	CLO:0018367	IAO:0000115		
WARN	missing_definition	CLO:0018368	IAO:0000115		
WARN	missing_definition	CLO:0018369	IAO:0000115		
WARN	missing_definition	CLO:0018370	IAO:0000115		
WARN	missing_definition	CLO:0018371	IAO:0000115		
WARN	missing_definition	CLO:0018372	IAO:0000115		
WARN	missing_definition	CLO:0018373	IAO:0000115		
WARN	missing_definition	CLO:0018374	IAO:0000115		
WARN	missing_definition	CLO:0018375	IAO:0000115		
WARN	missing_definition	CLO:0018376	IAO:0000115		
WARN	missing_definition	CLO:0018377	IAO:0000115		
WARN	missing_definition	CLO:0018378	IAO:0000115		
WARN	missing_definition	CLO:0018379	IAO:0000115		
WARN	missing_definition	CLO:0018380	IAO:0000115		
WARN	missing_definition	CLO:0018381	IAO:0000115		
WARN	missing_definition	CLO:0018382	IAO:0000115		
WARN	missing_definition	CLO:0018383	IAO:0000115		
WARN	missing_definition	CLO:0018384	IAO:0000115		
WARN	missing_definition	CLO:0018385	IAO:0000115		
WARN	missing_definition	CLO:0018386	IAO:0000115		
WARN	missing_definition	CLO:0018387	IAO:0000115		
WARN	missing_definition	CLO:0018388	IAO:0000115		
WARN	missing_definition	CLO:0018389	IAO:0000115		
WARN	missing_definition	CLO:0018390	IAO:0000115		
WARN	missing_definition	CLO:0018391	IAO:0000115		
WARN	missing_definition	CLO:0018392	IAO:0000115		
WARN	missing_definition	CLO:0018393	IAO:0000115		
WARN	missing_definition	CLO:0018394	IAO:0000115		
WARN	missing_definition	CLO:0018395	IAO:0000115		
WARN	missing_definition	CLO:0018396	IAO:0000115		
WARN	missing_definition	CLO:0018397	IAO:0000115		
WARN	missing_definition	CLO:0018398	IAO:0000115		
WARN	missing_definition	CLO:0018399	IAO:0000115		
WARN	missing_definition	CLO:0018400	IAO:0000115		
WARN	missing_definition	CLO:0018401	IAO:0000115		
WARN	missing_definition	CLO:0018402	IAO:0000115		
WARN	missing_definition	CLO:0018403	IAO:0000115		
WARN	missing_definition	CLO:0018404	IAO:0000115		
WARN	missing_definition	CLO:0018405	IAO:0000115		
WARN	missing_definition	CLO:0018406	IAO:0000115		
WARN	missing_definition	CLO:0018407	IAO:0000115		
WARN	missing_definition	CLO:0018408	IAO:0000115		
WARN	missing_definition	CLO:0018409	IAO:0000115		
WARN	missing_definition	CLO:0018410	IAO:0000115		
WARN	missing_definition	CLO:0018411	IAO:0000115		
WARN	missing_definition	CLO:0018412	IAO:0000115		
WARN	missing_definition	CLO:0018413	IAO:0000115		
WARN	missing_definition	CLO:0018414	IAO:0000115		
WARN	missing_definition	CLO:0018415	IAO:0000115		
WARN	missing_definition	CLO:0018416	IAO:0000115		
WARN	missing_definition	CLO:0018417	IAO:0000115		
WARN	missing_definition	CLO:0018418	IAO:0000115		
WARN	missing_definition	CLO:0018419	IAO:0000115		
WARN	missing_definition	CLO:0018420	IAO:0000115		
WARN	missing_definition	CLO:0018421	IAO:0000115		
WARN	missing_definition	CLO:0018422	IAO:0000115		
WARN	missing_definition	CLO:0018423	IAO:0000115		
WARN	missing_definition	CLO:0018424	IAO:0000115		
WARN	missing_definition	CLO:0018425	IAO:0000115		
WARN	missing_definition	CLO:0018426	IAO:0000115		
WARN	missing_definition	CLO:0018427	IAO:0000115		
WARN	missing_definition	CLO:0018428	IAO:0000115		
WARN	missing_definition	CLO:0018429	IAO:0000115		
WARN	missing_definition	CLO:0018430	IAO:0000115		
WARN	missing_definition	CLO:0018431	IAO:0000115		
WARN	missing_definition	CLO:0018432	IAO:0000115		
WARN	missing_definition	CLO:0018433	IAO:0000115		
WARN	missing_definition	CLO:0018434	IAO:0000115		
WARN	missing_definition	CLO:0018435	IAO:0000115		
WARN	missing_definition	CLO:0018436	IAO:0000115		
WARN	missing_definition	CLO:0018437	IAO:0000115		
WARN	missing_definition	CLO:0018438	IAO:0000115		
WARN	missing_definition	CLO:0018439	IAO:0000115		
WARN	missing_definition	CLO:0018440	IAO:0000115		
WARN	missing_definition	CLO:0018441	IAO:0000115		
WARN	missing_definition	CLO:0018442	IAO:0000115		
WARN	missing_definition	CLO:0018443	IAO:0000115		
WARN	missing_definition	CLO:0018444	IAO:0000115		
WARN	missing_definition	CLO:0018445	IAO:0000115		
WARN	missing_definition	CLO:0018446	IAO:0000115		
WARN	missing_definition	CLO:0018447	IAO:0000115		
WARN	missing_definition	CLO:0018448	IAO:0000115		
WARN	missing_definition	CLO:0018449	IAO:0000115		
WARN	missing_definition	CLO:0018450	IAO:0000115		
WARN	missing_definition	CLO:0018451	IAO:0000115		
WARN	missing_definition	CLO:0018452	IAO:0000115		
WARN	missing_definition	CLO:0018453	IAO:0000115		
WARN	missing_definition	CLO:0018454	IAO:0000115		
WARN	missing_definition	CLO:0018455	IAO:0000115		
WARN	missing_definition	CLO:0018456	IAO:0000115		
WARN	missing_definition	CLO:0018457	IAO:0000115		
WARN	missing_definition	CLO:0018458	IAO:0000115		
WARN	missing_definition	CLO:0018459	IAO:0000115		
WARN	missing_definition	CLO:0018460	IAO:0000115		
WARN	missing_definition	CLO:0018461	IAO:0000115		
WARN	missing_definition	CLO:0018462	IAO:0000115		
WARN	missing_definition	CLO:0018463	IAO:0000115		
WARN	missing_definition	CLO:0018464	IAO:0000115		
WARN	missing_definition	CLO:0018465	IAO:0000115		
WARN	missing_definition	CLO:0018466	IAO:0000115		
WARN	missing_definition	CLO:0018467	IAO:0000115		
WARN	missing_definition	CLO:0018468	IAO:0000115		
WARN	missing_definition	CLO:0018469	IAO:0000115		
WARN	missing_definition	CLO:0018470	IAO:0000115		
WARN	missing_definition	CLO:0018471	IAO:0000115		
WARN	missing_definition	CLO:0018472	IAO:0000115		
WARN	missing_definition	CLO:0018473	IAO:0000115		
WARN	missing_definition	CLO:0018474	IAO:0000115		
WARN	missing_definition	CLO:0018475	IAO:0000115		
WARN	missing_definition	CLO:0018476	IAO:0000115		
WARN	missing_definition	CLO:0018477	IAO:0000115		
WARN	missing_definition	CLO:0018478	IAO:0000115		
WARN	missing_definition	CLO:0018479	IAO:0000115		
WARN	missing_definition	CLO:0018480	IAO:0000115		
WARN	missing_definition	CLO:0018481	IAO:0000115		
WARN	missing_definition	CLO:0018482	IAO:0000115		
WARN	missing_definition	CLO:0018483	IAO:0000115		
WARN	missing_definition	CLO:0018484	IAO:0000115		
WARN	missing_definition	CLO:0018485	IAO:0000115		
WARN	missing_definition	CLO:0018486	IAO:0000115		
WARN	missing_definition	CLO:0018487	IAO:0000115		
WARN	missing_definition	CLO:0018488	IAO:0000115		
WARN	missing_definition	CLO:0018489	IAO:0000115		
WARN	missing_definition	CLO:0018490	IAO:0000115		
WARN	missing_definition	CLO:0018491	IAO:0000115		
WARN	missing_definition	CLO:0018492	IAO:0000115		
WARN	missing_definition	CLO:0018493	IAO:0000115		
WARN	missing_definition	CLO:0018494	IAO:0000115		
WARN	missing_definition	CLO:0018495	IAO:0000115		
WARN	missing_definition	CLO:0018496	IAO:0000115		
WARN	missing_definition	CLO:0018497	IAO:0000115		
WARN	missing_definition	CLO:0018498	IAO:0000115		
WARN	missing_definition	CLO:0018499	IAO:0000115		
WARN	missing_definition	CLO:0018500	IAO:0000115		
WARN	missing_definition	CLO:0018501	IAO:0000115		
WARN	missing_definition	CLO:0018502	IAO:0000115		
WARN	missing_definition	CLO:0018503	IAO:0000115		
WARN	missing_definition	CLO:0018504	IAO:0000115		
WARN	missing_definition	CLO:0018505	IAO:0000115		
WARN	missing_definition	CLO:0018506	IAO:0000115		
WARN	missing_definition	CLO:0018507	IAO:0000115		
WARN	missing_definition	CLO:0018508	IAO:0000115		
WARN	missing_definition	CLO:0018509	IAO:0000115		
